,tsne_x,tsne_y,labels,names
113,11.112858,-18.09075,1,16210300301_D04
114,-18.805082,-25.84191,0,16210300301_D05
115,-18.54825,-24.353888,0,16210300301_D06
116,-17.877228,-28.939886,0,16210300301_D07
117,-25.246965,-33.94294,2,16210300301_D08
118,-15.144214,26.482262,1,16210300301_D09
119,-7.9505925,-25.628046,0,16210300301_E03
120,17.680794,10.791014,1,16210300301_E04
121,-17.273033,-28.911104,0,16210300301_E05
122,-22.054892,-29.723244,0,16210300301_E06
123,8.388372,-22.323858,1,16210300301_E08
124,-24.083668,-33.424362,2,16210300301_E09
125,0.7127692,22.232122,1,16210300301_F10
126,22.767231,7.980076,1,16210300301_F11
127,23.839882,-1.4280983,1,16210300301_F02
128,-6.035244,-22.851082,0,16210300301_F04
129,10.395551,-16.558777,1,16210300301_F05
130,-13.987932,-26.86891,0,16210300301_F06
131,-8.347596,-24.15466,0,16210300301_F08
132,-7.14718,22.826286,1,16210300301_G10
133,8.64669,17.25186,1,16210300301_G11
134,-16.11159,14.83556,1,16210300301_G12
135,-7.3047323,-18.058245,1,16210300301_G03
136,-17.498123,-24.57512,0,16210300301_G04
137,-22.910877,-33.039898,0,16210300301_G05
138,3.5076573,-15.726684,1,16210300301_G06
139,13.141948,-17.620958,1,16210300301_G08
140,-13.188508,37.409546,1,16210300301_H10
141,-20.757723,-27.328905,0,16210300301_H11
142,-7.930199,-18.378448,1,16210300301_H12
143,2.9964473,-14.509536,1,16210300301_H02
144,-12.341766,-25.949438,0,16210300301_H04
145,9.933011,11.624815,1,16210300301_H07
146,-19.03349,-26.536566,0,16210300301_H08
147,-10.374222,-25.099812,0,16210300301_H09
148,-13.566686,-20.791864,0,16210300302_A03
149,-16.189325,14.542814,1,16210300302_A04
150,-16.816578,12.778239,1,16210300302_A05
151,5.0124893,-19.489275,1,16210300302_A06
152,-23.081774,-28.683903,0,16210300302_A08
153,3.693175,-18.23326,1,16210300302_B02
154,-8.902829,-25.586748,0,16210300302_B03
155,18.441374,18.046825,1,16210300302_B04
156,17.846617,11.544044,1,16210300302_B05
157,-9.753607,-19.855593,0,16210300302_B06
158,-24.293884,-34.4436,2,16210300302_B08
159,-16.475878,-28.534225,0,16210300302_C02
160,-8.258515,-21.615278,0,16210300302_C04
161,-14.658877,-24.396574,0,16210300302_D02
162,20.399588,-11.086813,1,16210300302_D04
163,3.5039973,-19.038992,1,16210300302_D05
164,-8.029364,-19.813461,1,16210300302_D07
165,-6.8804483,-21.738504,0,16210300302_E02
