,tsne_x,tsne_y,labels,names
574,23.915276,10.138271,0,mtp_06_d07
575,36.236794,13.431983,0,mtp_06_d11
576,18.714878,9.436832,0,mtp_06_d12
577,-14.556062,3.9642217,0,mtp_06_e03
578,-14.303389,4.0016856,0,mtp_06_e04
579,-13.901885,4.0880866,0,mtp_06_e06
580,27.84206,21.211454,0,mtp_06_e07
581,2.4888008,20.386091,0,mtp_06_e08
582,-13.800178,-11.558341,0,mtp_06_e09
583,8.799151,14.527119,0,mtp_06_e10
584,17.82189,20.719429,0,mtp_06_e11
585,-6.0747304,4.7371416,0,mtp_06_e12
586,31.409836,13.1313505,0,mtp_06_f02
587,-20.497992,-16.673315,0,mtp_06_f03
588,22.79115,4.9390025,0,mtp_06_f05
589,26.842999,12.819983,0,mtp_06_f07
590,-17.813065,5.363211,0,mtp_06_f12
591,-2.3836656,-51.586117,1,mtp_06_g06
592,-21.624403,-14.997202,0,mtp_06_g07
593,-22.61165,2.9885445,0,mtp_06_g08
594,10.571401,14.230331,0,mtp_06_g09
595,35.369606,13.65254,0,mtp_06_h02
596,9.683608,-0.22706836,0,mtp_06_h04
597,15.560973,-1.8647401,0,mtp_06_h05
598,-7.2617207,-39.344955,1,mtp_06_h06
599,-7.3030334,-37.77617,1,mtp_06_h07
600,28.423763,15.598642,0,mtp_06_h08
601,-12.854401,-4.260201,0,mtp_06_h09
602,16.096117,22.898647,0,mtp_06_h10
603,35.312996,3.1323144,0,mtp_07_a03
604,33.155422,10.543149,0,mtp_07_a11
605,1.5730425,1.2293761,0,mtp_07_a12
606,0.08592025,13.01315,0,mtp_07_b04
607,-13.587772,-24.504414,0,mtp_07_b07
608,-2.3087144,21.89665,0,mtp_07_b10
609,39.431583,11.369752,0,mtp_07_c05
610,13.158636,21.624916,0,mtp_07_c08
611,-4.8626347,-51.18863,1,mtp_07_c10
612,-15.51216,-4.4649243,0,mtp_07_c11
613,15.716326,21.175652,0,mtp_07_e11
614,4.5416737,6.730874,0,mtp_07_e12
615,36.38278,9.707874,0,mtp_07_f05
616,-17.090332,8.669586,0,mtp_07_f06
617,-18.045881,-27.306595,0,mtp_07_f08
618,-0.48810697,-48.074306,1,mtp_07_g06
619,32.397682,14.711961,0,mtp_07_g09
620,8.7850895,14.489171,0,mtp_08_a07
621,20.295628,16.2519,0,mtp_08_a08
622,26.834375,14.611898,0,mtp_08_a09
623,-17.62959,3.6081257,0,mtp_08_a10
624,4.3293586,20.2372,0,mtp_08_b02
625,-7.5148935,23.09553,0,mtp_08_b03
626,-10.694289,12.040308,0,mtp_08_b06
627,21.525835,18.534182,0,mtp_08_b08
628,-6.5912514,-1.596603,0,mtp_08_b12
629,-3.999821,4.1053762,0,mtp_08_c02
630,-3.6603525,-0.2836156,0,mtp_08_c03
631,15.8355665,3.9931924,0,mtp_08_c05
632,8.574893,11.99693,0,mtp_08_c12
633,-15.377925,17.552551,0,mtp_08_d02
634,33.81971,15.393182,0,mtp_08_d04
635,-18.49068,12.983123,0,mtp_08_d05
636,-11.655536,-10.6802635,0,mtp_08_d07
